15 10 0 0 1
15.5 10 -0.0664124 0 1
15.9989 9.96682 -0.132825 -0.00414773 1
16.4945 9.9006 -0.199237 -0.0121679 1
16.9846 9.80164 -0.26565 -0.0237916 1
16.5021 9.93291 -0.332062 -0.00882245 0
16.0295 10.0959 -0.398475 0.0110301 0
15.5686 10.2899 -0.464887 0.0359148 0
15.1217 10.5141 -0.531299 0.0659228 0
14.6906 10.7674 -0.520718 0.10107 0
14.2569 11.0162 -0.510136 0.137475 0
13.8205 11.2603 -0.499554 0.17518 0
13.3816 11.4998 -0.488972 0.214223 0
12.9402 11.7347 -0.478391 0.25464 0
12.4964 11.9649 -0.467809 0.29646 0
12.0501 12.1903 -0.457227 0.33971 0
11.6015 12.411 -0.446645 0.384412 0
11.1505 12.627 -0.489782 0.430577 0
10.7093 12.8622 -0.532918 0.480316 0
10.2786 13.1163 -0.576054 0.53335 0
9.85931 13.3886 -0.619191 0.589314 0
9.45214 13.6788 -0.619191 0.589314 0
9.04496 13.969 -0.619191 0.647757 0
8.63779 14.2592 -0.619191 0.707394 0
8.23061 14.5494 -0.619191 0.76804 0
7.82344 14.8396 -0.619191 0.82949 0
7.41627 15.1297 -0.619191 0.891524 0
7.00909 15.4199 -0.619191 0.953912 0
6.60192 15.7101 -0.619191 1.01641 0
6.19474 16.0003 -0.619191 1.07878 0
5.78757 16.2905 -0.619191 1.14078 0
5.3804 16.5807 -0.619191 1.20216 0
4.97322 16.8709 -0.619191 1.26271 0
4.56605 17.1611 -0.619191 1.32221 0
4.15887 17.4513 -0.619191 1.38047 0
3.7517 17.7414 -0.619191 1.43731 0
3.34452 18.0316 -0.619191 1.49258 0
2.93735 18.3218 -0.619191 1.54615 0
2.53018 18.612 -0.619191 1.59793 0
2.123 18.9022 -0.619191 1.64782 0
1.71583 19.1924 -0.619191 1.69578 0
1.30865 19.4826 -0.619191 1.74175 0
0.901479 19.7728 -0.619191 1.78574 0
0.494304 20.0629 -0.619191 1.82773 0
0.0871302 20.3531 -0.619191 1.86774 0
-0.320044 20.6433 -0.619191 1.90579 0
-0.727218 20.9335 -0.619191 1.94193 0
-1.13439 21.2237 -0.619191 1.97621 0
-1.54157 21.5139 -0.619191 2.00867 0
-1.94874 21.8041 -0.619191 2.03939 0
-2.35592 22.0943 -0.619191 2.06842 0
-2.76309 22.3845 -0.619191 2.09583 0
-3.17026 22.6746 -0.619191 2.12169 0
-3.57744 22.9648 -0.619191 2.14607 0
-3.98461 23.255 -0.619191 2.16904 0
-4.39179 23.5452 -0.619191 2.19066 0
-4.79896 23.8354 -0.619191 2.21102 0
-5.20613 24.1256 -0.619191 2.23017 0
-5.61331 24.4158 -0.619191 2.24817 0
-6.02048 24.706 -0.619191 2.2651 0
-6.42766 24.9961 -0.619191 2.281 0
-6.82406 25.3005 -0.712048 2.29594 0
-6.42671 24.9975 -0.590905 2.30427 1
-5.99566 24.7447 -0.469762 2.28902 1
-5.53722 24.5459 -0.348619 2.26568 1
-5.05811 24.404 -0.227476 2.23423 1
-4.56536 24.321 -0.106333 2.19494 1
-4.06619 24.2981 0.0148104 2.14838 1
-3.56791 24.3357 0.135954 2.09552 1
